185,1399,3,1,1,1,1,25000000000,135135000,https://divar.ir/v/AZuhy5fh
78,1399,2,1,1,1,1,4800000000,61538000,https://divar.ir/v/AZPhdNpv
72,1399,2,1,1,1,1,5150000000,71527000,https://divar.ir/v/AZnJI50V
69,1380,2,1,0,1,1,4250000000,61594000,https://divar.ir/v/AZX9aTFK
82,1387,2,2,0,1,1,5700000000,69512000,https://divar.ir/v/AZuZCD3X
33,1377,1,3,0,0,1,2490000000,75454000,https://divar.ir/v/AZMlfxZg
97,1402,2,3,1,1,1,10282000000,106000000,https://divar.ir/v/AZcJrRSJ
87,1398,2,4,1,1,1,7500000000,86206000,https://divar.ir/v/AZqtjFbR
150,1402,3,3,1,1,1,13500000000,90000000,https://divar.ir/v/AZJRjnnS
102,1394,2,1,1,1,1,7500000000,73529000,https://divar.ir/v/AZu1RFYv
116,1398,2,5,1,1,1,10800000000,93103000,https://divar.ir/v/AZadmYIr
92,1384,2,4,1,1,1,8800000000,95652000,https://divar.ir/v/AZuthGTw
100,1402,2,6,1,1,1,10000000000,100000000,https://divar.ir/v/AZupxVmt
95,1400,2,4,1,1,1,11300000000,118947000,https://divar.ir/v/AZgxqkzw
114,1402,2,1,1,1,1,13110000000,115000000,https://divar.ir/v/AZudRDtx
43,1382,1,3,0,0,1,3300000000,76744000,https://divar.ir/v/AZsZHl0r
110,1402,2,16,1,1,1,1000000000,9090000,https://divar.ir/v/AZtV7GO4
52,1388,1,1,0,0,1,3800000000,73076000,https://divar.ir/v/AZu9wtHB
180,1402,3,5,1,1,1,26000000000,144444000,https://divar.ir/v/AZuxQGlL
138,1383,3,1,0,1,1,13750000000,99637000,https://divar.ir/v/AZuxQA2Z
212,1401,4,3,1,1,1,24380000000,115000000,https://divar.ir/v/AZXtbY_-
195,1400,3,1,1,1,1,25350000000,130000000,https://divar.ir/v/AZK5hhLZ
100,1393,2,3,1,1,1,9000000000,90000000,https://divar.ir/v/AZdJC29U
80,1402,2,2,1,1,0,7200000000,90000000,https://divar.ir/v/AZupQjSY
86,1380,2,4,0,1,1,5000000000,58139000,https://divar.ir/v/AZRtVYpN
92,1387,2,3,0,1,1,6900000000,75000000,https://divar.ir/v/AZuJAeZS
